"","V1","V2","V3","V4"
"11595",250.568926808119,251.241030988119,251.913135168119,252.585239348119
"11596",250.568760407739,251.240980532739,251.913200657739,252.585420782739
"11597",250.568594015707,251.240930095707,251.913266175707,252.585602255707
"11598",250.568427632027,251.240879677027,251.913331722027,252.585783767027
"11599",250.568261256702,251.240829276702,251.913397296702,252.585965316702
"11600",250.568094889736,251.240778894736,251.913462899736,252.586146904736
"11601",250.56792853113,251.24072853113,251.91352853113,252.58632853113
"11602",250.567762180889,251.240678185889,251.913594190889,252.586510195889
"11603",250.567595839016,251.240627859016,251.913659879016,252.586691899016
"11604",250.567429505514,251.240577550514,251.913725595514,252.586873640514
"11605",250.567263180387,251.240527260387,251.913791340387,252.587055420387
"11606",250.567096863637,251.240476988637,251.913857113637,252.587237238637
"11607",250.566930555268,251.240426735268,251.913922915268,252.587419095268
"11608",250.566764255283,251.240376500283,251.913988745283,252.587600990283
"11609",250.566597963685,251.240326283685,251.914054603685,252.587782923685
"11610",250.566431680478,251.240276085478,251.914120490478,252.587964895478
"11611",250.566265405665,251.240225905665,251.914186405665,252.588146905665
"11612",250.566099139248,251.240175744248,251.914252349248,252.588328954248
"11613",250.565932881232,251.240125601232,251.914318321232,252.588511041232
"11614",250.565766631619,251.240075476619,251.914384321619,252.588693166619
"11615",250.565600390413,251.240025370413,251.914450350413,252.588875330413
"11616",250.565434157617,251.239975282617,251.914516407617,252.589057532617
"11617",250.565267933235,251.239925213235,251.914582493235,252.589239773235
"11618",250.565101717268,251.239875162268,251.914648607268,252.589422052268
"11619",250.564935509722,251.239825129722,251.914714749722,252.589604369722
"11620",250.564769310598,251.239775115598,251.914780920598,252.589786725598
"11621",250.5646031199,251.2397251199,251.9148471199,252.5899691199
"11622",250.564436937632,251.239675142632,251.914913347632,252.590151552632
"11623",250.564270763796,251.239625183796,251.914979603796,252.590334023796
"11624",250.564104598397,251.239575243397,251.915045888397,252.590516533397
"11625",250.563938441436,251.239525321436,251.915112201436,252.590699081436
"11626",250.563772292917,251.239475417917,251.915178542917,252.590881667917
"11627",250.563606152844,251.239425532844,251.915244912844,252.591064292844
"11628",250.56344002122,251.23937566622,251.91531131122,252.59124695622
"11629",250.563273898048,251.239325818048,251.915377738048,252.591429658048
"11630",250.563107783331,251.239275988331,251.915444193331,252.591612398331
"11631",250.562941677073,251.239226177073,251.915510677073,252.591795177073
"11632",250.562775579276,251.239176384276,251.915577189276,252.591977994276
"11633",250.562609489944,251.239126609944,251.915643729944,252.592160849944
"11634",250.56244340908,251.23907685408,251.91571029908,252.59234374408
"11635",250.562277336688,251.239027116688,251.915776896688,252.592526676688
"11636",250.56211127277,251.23897739777,251.91584352277,252.59270964777
"11637",250.56194521733,251.23892769733,251.91591017733,252.59289265733
"11638",250.561779170371,251.238878015372,251.915976860372,252.593075705371
"11639",250.561613131897,251.238828351897,251.916043571897,252.593258791897
"11640",250.56144710191,251.23877870691,251.91611031191,252.59344191691
"11641",250.561281080414,251.238729080414,251.916177080414,252.593625080414
"11642",250.561115067411,251.238679472411,251.916243877411,252.593808282411
"11643",250.560949062906,251.238629882906,251.916310702906,252.593991522906
"11644",250.560783066901,251.238580311901,251.916377556901,252.594174801901
"11645",250.5606170794,251.2385307594,251.9164444394,252.5943581194
"11646",250.560451100406,251.238481225406,251.916511350406,252.594541475406
"11647",250.560285129922,251.238431709922,251.916578289922,252.594724869922
"11648",250.560119167951,251.238382212951,251.916645257951,252.594908302951
"11649",250.559953214497,251.238332734497,251.916712254497,252.595091774497
"11650",250.559787269562,251.238283274562,251.916779279562,252.595275284562
"11651",250.559621333151,251.238233833151,251.916846333151,252.595458833151
"11652",250.559455405265,251.238184410265,251.916913415265,252.595642420266
"11653",250.55928948591,251.23813500591,251.91698052591,252.59582604591
"11654",250.559123575086,251.238085620086,251.917047665086,252.596009710086
"11655",250.558957672799,251.238036252799,251.917114832799,252.596193412799
"11656",250.558791779051,251.237986904051,251.917182029051,252.596377154051
"11657",250.558625893845,251.237937573845,251.917249253845,252.596560933845
"11658",250.558460017185,251.237888262185,251.917316507185,252.596744752185
"11659",250.558294149073,251.237838969073,251.917383789073,252.596928609073
"11660",250.558128289513,251.237789694513,251.917451099513,252.597112504513
"11661",250.557962438509,251.237740438509,251.917518438509,252.597296438509
"11662",250.557796596063,251.237691201063,251.917585806063,252.597480411063
"11663",250.557630762178,251.237641982178,251.917653202178,252.597664422178
"11664",250.557464936859,251.237592781859,251.917720626859,252.597848471859
"11665",250.557299120108,251.237543600108,251.917788080107,252.598032560107
"11666",250.557133311927,251.237494436927,251.917855561927,252.598216686927
"11667",250.556967512322,251.237445292322,251.917923072322,252.598400852322
"11668",250.556801721294,251.237396166294,251.917990611294,252.598585056294
"11669",250.556635938847,251.237347058847,251.918058178847,252.598769298847
"11670",250.556470164984,251.237297969984,251.918125774984,252.598953579984
"11671",250.556304399709,251.237248899709,251.918193399709,252.599137899709
"11672",250.556138643024,251.237199848024,251.918261053024,252.599322258024
"11673",250.555972894933,251.237150814933,251.918328734933,252.599506654933
"11674",250.555807155439,251.237101800438,251.918396445439,252.599691090439
"11675",250.555641424545,251.237052804545,251.918464184545,252.599875564545
"11676",250.555475702254,251.237003827254,251.918531952254,252.600060077254
"11677",250.555309988571,251.236954868571,251.918599748571,252.600244628571
"11678",250.555144283497,251.236905928497,251.918667573497,252.600429218497
"11679",250.554978587036,251.236857007036,251.918735427036,252.600613847036
"11680",250.554812899192,251.236808104192,251.918803309192,252.600798514192
"11681",250.554647219967,251.236759219967,251.918871219967,252.600983219967
"11682",250.554481549365,251.236710354365,251.918939159365,252.601167964365
"11683",250.554315887388,251.236661507388,251.919007127388,252.601352747388
"11684",250.554150234041,251.236612679041,251.919075124041,252.601537569041
"11685",250.553984589326,251.236563869326,251.919143149326,252.601722429326
"11686",250.553818953247,251.236515078247,251.919211203247,252.601907328247
"11687",250.553653325807,251.236466305807,251.919279285807,252.602092265807
"11688",250.553487707008,251.236417552008,251.919347397008,252.602277242008
"11689",250.553322096855,251.236368816855,251.919415536855,252.602462256855
"11690",250.55315649535,251.23632010035,251.91948370535,252.60264731035
"11691",250.552990902497,251.236271402497,251.919551902497,252.602832402497
"11692",250.552825318299,251.236222723299,251.919620128299,252.603017533299
"11693",250.552659742758,251.236174062758,251.919688382758,252.603202702758
"11694",250.552494175879,251.236125420879,251.919756665879,252.603387910879
"11695",250.552328617665,251.236076797665,251.919824977665,252.603573157665
"11696",250.552163068118,251.236028193118,251.919893318118,252.603758443118
"11697",250.551997527242,251.235979607242,251.919961687242,252.603943767242
"11698",250.551831995039,251.235931040039,251.920030085039,252.604129130039
"11699",250.551666471515,251.235882491515,251.920098511515,252.604314531515
"11700",250.55150095667,251.23583396167,251.92016696667,252.60449997167
"11701",250.55133545051,251.23578545051,251.92023545051,252.60468545051
"11702",250.551169953036,251.235736958036,251.920303963036,252.604870968036
"11703",250.551004464252,251.235688484252,251.920372504252,252.605056524252
"11704",250.550838984162,251.235640029162,251.920441074162,252.605242119162
"11705",250.550673512768,251.235591592768,251.920509672768,252.605427752768
"11706",250.550508050074,251.235543175074,251.920578300074,252.605613425074
"11707",250.550342596082,251.235494776082,251.920646956082,252.605799136082
"11708",250.550177150797,251.235446395797,251.920715640797,252.605984885797
"11709",250.550011714221,251.235398034221,251.920784354221,252.606170674221
"11710",250.549846286358,251.235349691358,251.920853096358,252.606356501358
"11711",250.54968086721,251.23530136721,251.92092186721,252.60654236721
"11712",250.549515456782,251.235253061782,251.920990666782,252.606728271782
"11713",250.549350055075,251.235204775075,251.921059495075,252.606914215075
"11714",250.549184662094,251.235156507094,251.921128352094,252.607100197094
"11715",250.549019277841,251.235108257841,251.921197237841,252.607286217841
"11716",250.54885390232,251.23506002732,251.92126615232,252.60747227732
"11717",250.548688535534,251.235011815534,251.921335095534,252.607658375534
"11718",250.548523177486,251.234963622486,251.921404067486,252.607844512486
"11719",250.548357828179,251.234915448179,251.921473068179,252.608030688179
"11720",250.548192487617,251.234867292617,251.921542097617,252.608216902617
"11721",250.548027155802,251.234819155802,251.921611155802,252.608403155802
"11722",250.547861832738,251.234771037738,251.921680242738,252.608589447738
"11723",250.547696518429,251.234722938429,251.921749358429,252.608775778429
"11724",250.547531212877,251.234674857877,251.921818502877,252.608962147877
"11725",250.547365916085,251.234626796085,251.921887676085,252.609148556085
"11726",250.547200628057,251.234578753057,251.921956878057,252.609335003057
"11727",250.547035348796,251.234530728796,251.922026108796,252.609521488796
"11728",250.546870078304,251.234482723304,251.922095368304,252.609708013304
"11729",250.546704816587,251.234434736587,251.922164656587,252.609894576587
"11730",250.546539563645,251.234386768645,251.922233973645,252.610081178645
"11731",250.546374319484,251.234338819484,251.922303319484,252.610267819484
"11732",250.546209084105,251.234290889105,251.922372694105,252.610454499105
"11733",250.546043857512,251.234242977512,251.922442097512,252.610641217512
"11734",250.545878639708,251.234195084708,251.922511529708,252.610827974708
"11735",250.545713430697,251.234147210697,251.922580990697,252.611014770697
"11736",250.545548230482,251.234099355482,251.922650480482,252.611201605482
"11737",250.545383039065,251.234051519065,251.922719999065,252.611388479065
"11738",250.54521785645,251.23400370145,251.92278954645,252.61157539145
"11739",250.545052682641,251.233955902641,251.922859122641,252.611762342641
"11740",250.54488751764,251.23390812264,251.92292872764,252.61194933264
"11741",250.544722361451,251.233860361451,251.922998361451,252.612136361451
"11742",250.544557214076,251.233812619076,251.923068024076,252.612323429076
"11743",250.544392075519,251.233764895519,251.923137715519,252.612510535519
"11744",250.544226945784,251.233717190784,251.923207435784,252.612697680783
"11745",250.544061824872,251.233669504872,251.923277184872,252.612884864872
"11746",250.543896712789,251.233621837789,251.923346962789,252.613072087789
"11747",250.543731609536,251.233574189536,251.923416769536,252.613259349536
"11748",250.543566515117,251.233526560117,251.923486605117,252.613446650117
"11749",250.543401429535,251.233478949535,251.923556469535,252.613633989535
"11750",250.543236352793,251.233431357793,251.923626362793,252.613821367793
"11751",250.543071284895,251.233383784895,251.923696284895,252.614008784895
"11752",250.542906225843,251.233336230843,251.923766235843,252.614196240843
"11753",250.542741175641,251.233288695641,251.923836215641,252.614383735641
"11754",250.542576134293,251.233241179293,251.923906224293,252.614571269293
"11755",250.5424111018,251.2331936818,251.9239762618,252.6147588418
"11756",250.542246078167,251.233146203167,251.924046328167,252.614946453167
"11757",250.542081063397,251.233098743397,251.924116423397,252.615134103397
"11758",250.541916057492,251.233051302492,251.924186547492,252.615321792492
"11759",250.541751060456,251.233003880456,251.924256700456,252.615509520456
"11760",250.541586072293,251.232956477293,251.924326882293,252.615697287293
"11761",250.541421093004,251.232909093004,251.924397093004,252.615885093004
"11762",250.541256122594,251.232861727594,251.924467332594,252.616072937594
"11763",250.541091161066,251.232814381066,251.924537601066,252.616260821066
"11764",250.540926208423,251.232767053423,251.924607898423,252.616448743423
"11765",250.540761264668,251.232719744668,251.924678224668,252.616636704668
"11766",250.540596329804,251.232672454804,251.924748579804,252.616824704804
"11767",250.540431403834,251.232625183834,251.924818963834,252.617012743834
"11768",250.540266486762,251.232577931762,251.924889376762,252.617200821762
"11769",250.540101578591,251.232530698591,251.924959818591,252.617388938591
"11770",250.539936679324,251.232483484324,251.925030289324,252.617577094324
"11771",250.539771788964,251.232436288964,251.925100788964,252.617765288964
"11772",250.539606907514,251.232389112514,251.925171317514,252.617953522514
"11773",250.539442034978,251.232341954978,251.925241874978,252.618141794978
"11774",250.539277171358,251.232294816358,251.925312461358,252.618330106358
"11775",250.539112316658,251.232247696658,251.925383076658,252.618518456658
"11776",250.538947470882,251.232200595882,251.925453720882,252.618706845882
"11777",250.538782634031,251.232153514031,251.925524394031,252.618895274031
"11778",250.53861780611,251.23210645111,251.92559509611,252.61908374111
"11779",250.538452987121,251.232059407121,251.925665827121,252.619272247121
"11780",250.538288177068,251.232012382068,251.925736587068,252.619460792068
"11781",250.538123375955,251.231965375955,251.925807375955,252.619649375955
"11782",250.537958583783,251.231918388783,251.925878193783,252.619837998783
"11783",250.537793800556,251.231871420556,251.925949040556,252.620026660556
"11784",250.537629026278,251.231824471278,251.926019916278,252.620215361278
"11785",250.537464260951,251.231777540951,251.926090820951,252.620404100951
"11786",250.53729950458,251.23173062958,251.92616175458,252.62059287958
"11787",250.537134757166,251.231683737166,251.926232717166,252.620781697166
"11788",250.536970018713,251.231636863713,251.926303708713,252.620970553713
"11789",250.536805289225,251.231590009225,251.926374729225,252.621159449225
"11790",250.536640568704,251.231543173704,251.926445778704,252.621348383704
"11791",250.536475857154,251.231496357154,251.926516857154,252.621537357154
"11792",250.536311154578,251.231449559578,251.926587964578,252.621726369578
"11793",250.536146460978,251.231402780978,251.926659100978,252.621915420978
"11794",250.535981776359,251.231356021359,251.926730266359,252.622104511359
"11795",250.535817100723,251.231309280723,251.926801460723,252.622293640723
"11796",250.535652434074,251.231262559074,251.926872684074,252.622482809074
"11797",250.535487776414,251.231215856414,251.926943936414,252.622672016414
"11798",250.535323127747,251.231169172747,251.927015217747,252.622861262747
"11799",250.535158488077,251.231122508077,251.927086528077,252.623050548077
"11800",250.534993857405,251.231075862405,251.927157867405,252.623239872405
"11801",250.534829235736,251.231029235736,251.927229235736,252.623429235736
"11802",250.534664623072,251.230982628072,251.927300633072,252.623618638072
"11803",250.534500019417,251.230936039417,251.927372059417,252.623808079417
"11804",250.534335424774,251.230889469774,251.927443514774,252.623997559774
"11805",250.534170839146,251.230842919146,251.927514999146,252.624187079146
"11806",250.534006262536,251.230796387536,251.927586512536,252.624376637536
"11807",250.533841694948,251.230749874948,251.927658054948,252.624566234948
"11808",250.533677136384,251.230703381384,251.927729626384,252.624755871384
"11809",250.533512586847,251.230656906847,251.927801226847,252.624945546847
"11810",250.533348046342,251.230610451342,251.927872856342,252.625135261342
"11811",250.533183514871,251.230564014871,251.927944514871,252.625325014871
"11812",250.533018992436,251.230517597436,251.928016202436,252.625514807436
"11813",250.532854479043,251.230471199043,251.928087919043,252.625704639043
"11814",250.532689974692,251.230424819692,251.928159664692,252.625894509692
"11815",250.532525479389,251.230378459389,251.928231439389,252.626084419389
"11816",250.532360993135,251.230332118135,251.928303243135,252.626274368135
"11817",250.532196515934,251.230285795934,251.928375075934,252.626464355934
"11818",250.53203204779,251.23023949279,251.92844693779,252.62665438279
"11819",250.531867588705,251.230193208705,251.928518828705,252.626844448705
"11820",250.531703138682,251.230146943682,251.928590748682,252.627034553682
"11821",250.531538697725,251.230100697725,251.928662697725,252.627224697725
"11822",250.531374265837,251.230054470837,251.928734675837,252.627414880837
"11823",250.531209843021,251.230008263021,251.928806683021,252.627605103021
"11824",250.53104542928,251.22996207428,251.92887871928,252.62779536428
"11825",250.530881024617,251.229915904617,251.928950784617,252.627985664617
"11826",250.530716629036,251.229869754036,251.929022879036,252.628176004036
"11827",250.530552242539,251.229823622539,251.929095002539,252.628366382539
"11828",250.53038786513,251.22977751013,251.92916715513,252.62855680013
"11829",250.530223496813,251.229731416813,251.929239336813,252.628747256813
"11830",250.530059137589,251.229685342589,251.929311547589,252.628937752589
"11831",250.529894787462,251.229639287462,251.929383787462,252.629128287462
"11832",250.529730446436,251.229593251436,251.929456056436,252.629318861436
"11833",250.529566114514,251.229547234514,251.929528354514,252.629509474514
"11834",250.529401791698,251.229501236698,251.929600681698,252.629700126698
"11835",250.529237477992,251.229455257992,251.929673037992,252.629890817992
"11836",250.5290731734,251.2294092984,251.9297454234,252.6300815484
"11837",250.528908877923,251.229363357923,251.929817837923,252.630272317923
"11838",250.528744591566,251.229317436566,251.929890281566,252.630463126566
"11839",250.528580314331,251.229271534331,251.929962754331,252.630653974331
"11840",250.528416046222,251.229225651222,251.930035256222,252.630844861222
"11841",250.528251787242,251.229179787242,251.930107787242,252.631035787242
"11842",250.528087537394,251.229133942394,251.930180347394,252.631226752394
"11843",250.527923296681,251.229088116681,251.930252936681,252.631417756681
"11844",250.527759065106,251.229042310106,251.930325555106,252.631608800107
"11845",250.527594842673,251.228996522673,251.930398202673,252.631799882673
"11846",250.527430629385,251.228950754385,251.930470879385,252.631991004385
"11847",250.527266425244,251.228905005244,251.930543585244,252.632182165244
"11848",250.527102230254,251.228859275254,251.930616320254,252.632373365254
"11849",250.526938044418,251.228813564418,251.930689084418,252.632564604418
"11850",250.526773867739,251.228767872739,251.930761877739,252.632755882739
"11851",250.526609700221,251.228722200221,251.930834700221,252.632947200221
"11852",250.526445541866,251.228676546866,251.930907551866,252.633138556866
"11853",250.526281392678,251.228630912678,251.930980432678,252.633329952678
"11854",250.52611725266,251.22858529766,251.93105334266,252.63352138766
"11855",250.525953121814,251.228539701814,251.931126281814,252.633712861814
"11856",250.525789000145,251.228494125145,251.931199250145,252.633904375145
"11857",250.525624887655,251.228448567655,251.931272247655,252.634095927655
"11858",250.525460784347,251.228403029347,251.931345274347,252.634287519347
"11859",250.525296690225,251.228357510225,251.931418330225,252.634479150225
"11860",250.525132605292,251.228312010292,251.931491415292,252.634670820292
"11861",250.524968529551,251.228266529551,251.931564529551,252.634862529551
"11862",250.524804463004,251.228221068004,251.931637673004,252.635054278004
"11863",250.524640405656,251.228175625656,251.931710845656,252.635246065656
"11864",250.524476357509,251.228130202509,251.931784047509,252.635437892509
"11865",250.524312318566,251.228084798566,251.931857278566,252.635629758566
"11866",250.524148288832,251.228039413832,251.931930538832,252.635821663832
"11867",250.523984268307,251.227994048307,251.932003828307,252.636013608307
"11868",250.523820256997,251.227948701997,251.932077146997,252.636205591997
"11869",250.523656254904,251.227903374904,251.932150494904,252.636397614904
"11870",250.523492262031,251.227858067031,251.932223872031,252.636589677031
"11871",250.523328278381,251.227812778381,251.932297278381,252.636781778381
"11872",250.523164303957,251.227767508957,251.932370713957,252.636973918957
"11873",250.523000338764,251.227722258764,251.932444178764,252.637166098764
"11874",250.522836382803,251.227677027803,251.932517672803,252.637358317803
"11875",250.522672436078,251.227631816078,251.932591196078,252.637550576078
"11876",250.522508498592,251.227586623592,251.932664748592,252.637742873592
"11877",250.522344570348,251.227541450348,251.932738330348,252.637935210348
"11878",250.522180651349,251.227496296349,251.932811941349,252.638127586349
"11879",250.522016741599,251.227451161599,251.932885581599,252.638320001599
"11880",250.521852841101,251.227406046101,251.932959251101,252.638512456101
"11881",250.521688949857,251.227360949857,251.933032949857,252.638704949857
"11882",250.521525067871,251.227315872871,251.933106677871,252.638897482871
"11883",250.521361195146,251.227270815146,251.933180435146,252.639090055146
"11884",250.521197331685,251.227225776685,251.933254221685,252.639282666685
"11885",250.521033477492,251.227180757492,251.933328037492,252.639475317492
"11886",250.520869632569,251.227135757569,251.933401882569,252.639668007569
"11887",250.52070579692,251.22709077692,251.93347575692,252.63986073692
"11888",250.520541970547,251.227045815547,251.933549660547,252.640053505547
"11889",250.520378153454,251.227000873454,251.933623593454,252.640246313454
"11890",250.520214345644,251.226955950644,251.933697555644,252.640439160644
"11891",250.520050547121,251.226911047121,251.933771547121,252.640632047121
"11892",250.519886757886,251.226866162886,251.933845567886,252.640824972886
"11893",250.519722977944,251.226821297944,251.933919617944,252.641017937944
"11894",250.519559207298,251.226776452298,251.933993697298,252.641210942298
"11895",250.51939544595,251.22673162595,251.93406780595,252.64140398595
"11896",250.519231693904,251.226686818904,251.934141943904,252.641597068904
"11897",250.519067951163,251.226642031163,251.934216111163,252.641790191163
"11898",250.51890421773,251.22659726273,251.93429030773,252.64198335273
"11899",250.518740493608,251.226552513608,251.934364533608,252.642176553608
"11900",250.518576778801,251.226507783801,251.934438788801,252.642369793801
"11901",250.518413073311,251.226463073311,251.934513073311,252.642563073311
"11902",250.518249377141,251.226418382141,251.934587387141,252.642756392141
"11903",250.518085690296,251.226373710296,251.934661730296,252.642949750296
"11904",250.517922012777,251.226329057777,251.934736102777,252.643143147777
"11905",250.517758344588,251.226284424588,251.934810504588,252.643336584588
"11906",250.517594685733,251.226239810733,251.934884935733,252.643530060733
"11907",250.517431036213,251.226195216213,251.934959396213,252.643723576213
"11908",250.517267396034,251.226150641034,251.935033886034,252.643917131034
"11909",250.517103765196,251.226106085196,251.935108405196,252.644110725196
"11910",250.516940143705,251.226061548705,251.935182953705,252.644304358705
"11911",250.516776531562,251.226017031562,251.935257531562,252.644498031562
"11912",250.516612928771,251.225972533771,251.935332138771,252.644691743771
"11913",250.516449335335,251.225928055335,251.935406775335,252.644885495335
"11914",250.516285751257,251.225883596257,251.935481441257,252.645079286257
"11915",250.516122176541,251.225839156541,251.935556136541,252.645273116541
"11916",250.515958611189,251.225794736189,251.935630861189,252.645466986189
"11917",250.515795055205,251.225750335205,251.935705615205,252.645660895205
"11918",250.515631508591,251.225705953591,251.935780398591,252.645854843591
"11919",250.515467971351,251.225661591351,251.935855211351,252.646048831351
"11920",250.515304443489,251.225617248489,251.935930053489,252.646242858489
"11921",250.515140925006,251.225572925006,251.936004925006,252.646436925006
"11922",250.514977415906,251.225528620906,251.936079825906,252.646631030906
"11923",250.514813916193,251.225484336193,251.936154756193,252.646825176193
"11924",250.514650425869,251.225440070869,251.936229715869,252.647019360869
"11925",250.514486944938,251.225395824938,251.936304704938,252.647213584938
"11926",250.514323473402,251.225351598403,251.936379723402,252.647407848403
"11927",250.514160011266,251.225307391266,251.936454771266,252.647602151266
"11928",250.513996558531,251.225263203531,251.936529848531,252.647796493531
"11929",250.513833115202,251.225219035202,251.936604955202,252.647990875202
"11930",250.51366968128,251.22517488628,251.93668009128,252.64818529628
"11931",250.51350625677,251.22513075677,251.93675525677,252.64837975677
"11932",250.513342841675,251.225086646675,251.936830451675,252.648574256675
"11933",250.513179435997,251.225042555997,251.936905675997,252.648768795997
"11934",250.513016039739,251.224998484739,251.936980929739,252.648963374739
"11935",250.512852652906,251.224954432906,251.937056212906,252.649157992906
"11936",250.512689275499,251.224910400499,251.937131525499,252.649352650499
"11937",250.512525907523,251.224866387523,251.937206867523,252.649547347523
"11938",250.512362548979,251.224822393979,251.937282238979,252.649742083979
"11939",250.512199199872,251.224778419872,251.937357639872,252.649936859872
"11940",250.512035860205,251.224734465205,251.937433070205,252.650131675205
"11941",250.511872529979,251.224690529979,251.93750852998,252.65032652998
"11942",250.5117092092,251.2246466142,251.9375840192,252.6505214242
"11943",250.51154589787,251.22460271787,251.93765953787,252.65071635787
"11944",250.511382595991,251.224558840991,251.937735085991,252.650911330991
"11945",250.511219303567,251.224514983567,251.937810663567,252.651106343567
"11946",250.511056020602,251.224471145602,251.937886270602,252.651301395602
"11947",250.510892747097,251.224427327097,251.937961907097,252.651496487097
"11948",250.510729483057,251.224383528057,251.938037573057,252.651691618057
"11949",250.510566228485,251.224339748485,251.938113268485,252.651886788485
"11950",250.510402983383,251.224295988383,251.938188993383,252.652081998383
"11951",250.510239747755,251.224252247755,251.938264747755,252.652277247755
"11952",250.510076521604,251.224208526604,251.938340531604,252.652472536604
"11953",250.509913304932,251.224164824932,251.938416344932,252.652667864932
"11954",250.509750097744,251.224121142744,251.938492187744,252.652863232744
"11955",250.509586900042,251.224077480042,251.938568060042,252.653058640042
"11956",250.509423711829,251.224033836829,251.938643961829,252.653254086829
"11957",250.509260533109,251.223990213109,251.938719893109,252.653449573109
"11958",250.509097363884,251.223946608884,251.938795853884,252.653645098884
"11959",250.508934204157,251.223903024157,251.938871844157,252.653840664158
"11960",250.508771053933,251.223859458933,251.938947863933,252.654036268933
"11961",250.508607913213,251.223815913213,251.939023913213,252.654231913213
"11962",250.508444782002,251.223772387002,251.939099992002,252.654427597002
"11963",250.508281660301,251.223728880301,251.939176100301,252.654623320301
"11964",250.508118548115,251.223685393115,251.939252238115,252.654819083115
"11965",250.507955445446,251.223641925446,251.939328405446,252.655014885446
"11966",250.507792352297,251.223598477297,251.939404602297,252.655210727297
"11967",250.507629268672,251.223555048672,251.939480828672,252.655406608672
"11968",250.507466194574,251.223511639574,251.939557084574,252.655602529574
"11969",250.507303130005,251.223468250005,251.939633370005,252.655798490005
"11970",250.507140074969,251.223424879969,251.939709684969,252.655994489969
"11971",250.506977029469,251.223381529469,251.939786029469,252.656190529469
"11972",250.506813993508,251.223338198508,251.939862403508,252.656386608508
"11973",250.50665096709,251.22329488709,251.93993880709,252.65658272709
"11974",250.506487950217,251.223251595217,251.940015240217,252.656778885217
"11975",250.506324942892,251.223208322892,251.940091702892,252.656975082892
"11976",250.506161945118,251.223165070118,251.940168195118,252.657171320118
"11977",250.5059989569,251.2231218369,251.9402447169,252.6573675969
"11978",250.505835978238,251.223078623238,251.940321268238,252.657563913238
"11979",250.505673009138,251.223035429138,251.940397849138,252.657760269138
"11980",250.505510049602,251.222992254602,251.940474459602,252.657956664602
"11981",250.505347099633,251.222949099633,251.940551099633,252.658153099633
"11982",250.505184159234,251.222905964234,251.940627769234,252.658349574234
"11983",250.505021228408,251.222862848408,251.940704468408,252.658546088408
"11984",250.504858307158,251.222819752158,251.940781197158,252.658742642158
"11985",250.504695395488,251.222776675488,251.940857955488,252.658939235488
"11986",250.504532493401,251.222733618401,251.940934743401,252.659135868401
"11987",250.504369600899,251.222690580899,251.941011560899,252.659332540899
"11988",250.504206717986,251.222647562986,251.941088407986,252.659529252986
"11989",250.504043844665,251.222604564665,251.941165284665,252.659726004665
"11990",250.503880980939,251.222561585939,251.941242190939,252.659922795939
"11991",250.503718126811,251.222518626811,251.941319126811,252.660119626811
"11992",250.503555282284,251.222475687284,251.941396092284,252.660316497284
"11993",250.503392447362,251.222432767362,251.941473087362,252.660513407362
"11994",250.503229622046,251.222389867046,251.941550112046,252.660710357046
"11995",250.503066806342,251.222346986342,251.941627166342,252.660907346342
"11996",250.502904000251,251.222304125251,251.941704250251,252.661104375251
"11997",250.502741203776,251.222261283776,251.941781363776,252.661301443776
"11998",250.502578416921,251.222218461921,251.941858506922,252.661498551922
"11999",250.50241563969,251.22217565969,251.94193567969,252.66169569969
"12000",250.502252872084,251.222132877084,251.942012882084,252.661892887084
"12001",250.502090114107,251.222090114107,251.942090114107,252.662090114107
"12002",250.501927365763,251.222047370763,251.942167375763,252.662287380763
"12003",250.501764627054,251.222004647054,251.942244667054,252.662484687054
"12004",250.501601897983,251.221961942983,251.942321987983,252.662682032983
"12005",250.501439178553,251.221919258553,251.942399338553,252.662879418553
"12006",250.501276468769,251.221876593769,251.942476718769,252.663076843769
"12007",250.501113768632,251.221833948632,251.942554128632,252.663274308632
"12008",250.500951078145,251.221791323145,251.942631568145,252.663471813145
"12009",250.500788397313,251.221748717313,251.942709037313,252.663669357313
"12010",250.500625726137,251.221706131137,251.942786536137,252.663866941137
"12011",250.500463064622,251.221663564622,251.942864064622,252.664064564622
"12012",250.50030041277,251.22162101777,251.94294162277,252.66426222777
"12013",250.500137770584,251.221578490584,251.943019210584,252.664459930584
"12014",250.499975138067,251.221535983067,251.943096828067,252.664657673067
"12015",250.499812515223,251.221493495223,251.943174475223,252.664855455223
"12016",250.499649902054,251.221451027054,251.943252152054,252.665053277054
"12017",250.499487298564,251.221408578564,251.943329858564,252.665251138564
"12018",250.499324704755,251.221366149755,251.943407594755,252.665449039755
"12019",250.499162120632,251.221323740632,251.943485360632,252.665646980632
"12020",250.498999546196,251.221281351196,251.943563156196,252.665844961196
"12021",250.498836981451,251.221238981451,251.943640981451,252.666042981451
"12022",250.498674426401,251.221196631401,251.943718836401,252.666241041401
"12023",250.498511881047,251.221154301047,251.943796721047,252.666439141047
"12024",250.498349345394,251.221111990394,251.943874635394,252.666637280394
"12025",250.498186819444,251.221069699444,251.943952579444,252.666835459444
"12026",250.498024303201,251.221027428201,251.944030553201,252.667033678201
"12027",250.497861796667,251.220985176667,251.944108556667,252.667231936667
"12028",250.497699299846,251.220942944846,251.944186589846,252.667430234846
"12029",250.49753681274,251.22090073274,251.94426465274,252.66762857274
"12030",250.497374335353,251.220858540353,251.944342745353,252.667826950353
"12031",250.497211867688,251.220816367688,251.944420867688,252.668025367688
